date,AAPL_XLK,AAPL_alpha,MSFT_XLK,MSFT_alpha,NVDA_XLK,NVDA_alpha,AVGO_XLK,AVGO_alpha,AMD_XLK,AMD_alpha,ADBE_XLK,ADBE_alpha,CRM_XLK,CRM_alpha,CSCO_XLK,CSCO_alpha,INTC_XLK,INTC_alpha,ORCL_XLK,ORCL_alpha,QCOM_XLK,QCOM_alpha,TXN_XLK,TXN_alpha
2023-01-24,1.1096461434071452,-0.002101164057073819,1.047249600088869,-0.0013246242437354228,1.587981470166204,0.0049814639253991655,0.9214869793949894,0.0032225634698084624,1.455894278383881,0.0025699132658152128,1.0481674415913005,0.0012165815381685653,1.0127390023666152,-0.001728840495306575,0.5200032128954215,0.0007532883638994518,1.0611015702093036,0.0008653298416403966,0.4155095490075262,0.0029565069150088432,1.3144006258158845,0.0006041279135096927,0.8289992986131803,0.0009529654417631567
2023-01-25,1.115684320449021,-0.0020187273295310675,0.9952534599164997,-0.000350890085954568,1.5906995911255133,0.004921992187840084,0.9400204248256635,0.0029200460714281047,1.458913876034494,0.0021063114546231174,1.0602075028266613,0.0008209867804999658,1.0050798967961505,-0.0016516530721803354,0.5303432846795206,0.0006514579747495616,1.0765912812681064,0.00038608944466377937,0.44251194507426933,0.002531381695894624,1.3333907897453865,0.00020649928598612689,0.8208823095669171,0.0009979146965414
2023-01-26,1.1075220793962477,-0.0017453516595710955,0.9915486071087105,-0.0002676863798623157,1.6081939248573016,0.004343720388721712,0.9375744931179107,0.003005179477986243,1.4561218454619167,0.0022473219916960465,1.0640390313923493,0.0006002047564410884,1.0096299684567906,-0.0016571695990092734,0.5330209046741526,0.0006094539475560045,1.0655249605595025,0.0006950722585713394,0.4463447738234605,0.002372976345734773,1.3253238296280136,0.000556762702621008,0.8229944886098851,0.0007953961573095309
2023-01-27,1.0580785438476183,-0.0021804714748831244,1.0054662173357651,9.442175331490126e-06,1.6475291014183848,0.004623514788314345,0.9493319434971361,0.0031477151591536084,1.4556865257092082,0.0020090150215372137,1.1091429209875123,0.0010255367325984338,1.0733719996925577,-0.0006718680540456449,0.5252671898024799,0.0005262157981890826,0.9645268950309658,-0.00021794066045958526,0.42814025529514005,0.0021389458591904546,1.3576889673561636,0.0008284072538657854,0.8229733731927359,0.0005901600825329455
2023-01-30,1.0600075384182601,-0.0020052037497892182,1.0033691939180578,-3.724294743234465e-06,1.6451324612692875,0.005024953435507635,0.9489215376782622,0.0027574539929288147,1.4460093760668886,0.002181774742402349,1.104842642272261,0.001300369369542708,1.0800067550166272,-0.001005276548138136,0.5265074240743726,0.0005073324806436163,0.9496053322383461,-0.0012158655074063988,0.43422310712246265,0.0016987176728247345,1.3588278330698345,0.0005802968435721552,0.8268894861996516,0.0005306274567199997
2023-01-31,1.0554823524138923,-0.0018519380462449567,1.0023503270520546,9.574653129031671e-05,1.6791986735744868,0.0042198640672956676,0.9497440597352397,0.0027363254566380815,1.4594656332980425,0.0018775084401793385,1.1047910316757672,0.0012999279379098789,1.0573420827398579,-0.00047874358785574955,0.5251971673293573,0.0004930406856521565,0.9411338982703908,-0.0010842358998357276,0.44030731140675106,0.0016679467881181827,1.3515173556493945,0.0006575737211191742,0.8321490254542454,0.00023981610376915831
2023-02-01,1.0549821582701864,-0.0019297702555804072,1.0045962371055055,0.00021992011080053516,1.725111739622129,0.00349475951617438,0.9526119255787184,0.0024856420765832837,1.519883087019562,0.0014799892707680223,1.0888746678865042,0.0015392403642466345,1.017910402891908,0.00010502682727533464,0.5230555170465008,0.0005521959997509557,0.9448762786191776,-0.0011490937370879496,0.4226560605840988,0.001985429362464754,1.3554192549870105,0.00044643506803428504,0.8409376882510302,0.0003904518260136197
2023-02-02,1.0263593836295095,-0.0019349192455489167,1.00516106077153,0.00010711950125317929,1.8432996323108495,0.0025619258266896157,0.9567753809437726,0.0025703872454559623,1.6994846252159181,0.0012281225882936177,1.0661167146882216,0.002103752631084356,1.0249290210339974,-2.2844745350520616e-05,0.5072977557577292,0.0003678480308458292,0.9938412111875691,-0.0016252116244060467,0.44231650025153,0.0018764094991656254,1.302753698836961,0.0013581829041973614,0.8659107465647001,0.00024242737945769956
2023-02-03,1.0519199262931087,-0.0014906104391510602,1.0154329307329726,0.00014768890226194743,1.8135922253857233,0.0020829641516523665,0.9129909597785726,0.0018579851504210631,1.6931195249306399,0.0011358389500599874,1.071067955029176,0.0023002657095916755,1.0570141162548163,0.0007726386928926625,0.5048291274460358,0.00030261486084319066,0.9987879605764769,-0.0016410995048896729,0.41716174905255227,0.0015426209399409113,1.2412272085277758,0.0005752747913196844,0.8403075983742839,-0.00021617783961642685
2023-02-06,1.0429774627049475,-0.0006957456980758215,1.0153513294505612,-0.00030965638086244114,1.8350846173507445,0.002141183001020672,0.9141138618632467,0.0016571263835175641,1.7087311468738682,0.0011408593634302973,1.066677288823382,0.0014125666926237865,1.0531808209915696,0.0003084402901104939,0.514872894435451,0.0002424536614499069,0.9966614871105246,-0.0012733356429190706,0.41412733396458273,0.0016062339363951297,1.2328855771191074,0.00048547439236677065,0.8401250783108195,-0.00039612357045883356
2023-02-07,1.0476400079925714,-0.0006966620269442338,1.012792188301678,-0.00011042331211903972,1.8219684542134815,0.002479108666856596,0.9027018134225429,0.001874887402146258,1.7160083753769901,0.0010724051331468878,1.0671200217718495,0.0014728633661270371,1.0502756724633437,0.00021545952738348789,0.5263805192951319,1.6963848715854804e-05,1.0253471138850894,-0.0019302246924000944,0.4265002784974183,0.0017687827172399497,1.2301928625916694,0.0003124799432117245,0.8354882560108318,-0.00044127565913109745
2023-02-08,1.034332427188683,-0.000669613472669865,1.0390205916453497,-4.014604388060837e-05,1.8077433730216717,0.0027757530601960735,0.8940057594219182,0.0019351775084014968,1.673224405450155,0.001231852211950722,1.0827985011273913,0.001080664772201723,1.0274819614913422,0.00018654446979503867,0.5164680057073574,-4.459086598012523e-05,1.007408005228167,-0.0019719377967034385,0.41831316722313777,0.0012755396000515774,1.2445059920776007,-1.7876696068674057e-06,0.833960528400139,-0.0006076705675496974
2023-02-09,1.0179866532815467,-0.00079480246074715,1.0452454987576376,0.0001596868470244517,1.8462180379923165,0.003261318906160092,0.8871714643660455,0.0016848508528070137,1.6692287887991109,0.001316210459438985,1.0257739445546799,0.0009131202621729447,0.9575552755862994,8.642976732076623e-05,0.5345507166200871,-0.0002453272473566884,1.0158950326719907,-0.0022292121027224837,0.494602231757105,0.0012788773592872572,1.3049392376913114,-0.0002253274709118169,0.8960268446467395,-0.0010237173972821906
2023-02-10,1.0155990583212553,-0.0008447373360149233,1.0487520714428615,7.161561305621205e-05,1.8396479838720765,0.003458552610337693,0.8816907790581672,0.00158394448267184,1.6474763595694828,0.0007454686364889373,1.0115696292338425,0.0006420654276696938,0.9531961245639948,0.0006889632087397694,0.5632212484091677,0.00016626675343475088,1.0128519269761955,-0.0025204239265889357,0.49650895768438486,0.001332039354357081,1.3226547662194572,-6.470004479579446e-05,0.8841977782212581,-0.001271586582480898
2023-02-13,1.013346119319689,-0.0007354815941986827,1.0394541754722273,0.0003579690014356438,1.861485062457477,0.002527129116061964,0.8823842790537751,0.001509992691386042,1.6701135265829221,-2.220568202259592e-06,1.0181735317364016,0.00039120228528621197,0.9736789136852609,-0.00014201879237710983,0.5605234583713445,0.00033825792287914714,1.0145947749639683,-0.0025034988350885372,0.5020310402860335,0.001218912269385131,1.3284171601188506,-0.0002694492094369881,0.8791258143858723,-0.0010575598561080098
2023-02-14,1.015091458069038,-0.0007099117843093741,1.0595119229294898,0.0007308836481857101,1.8530160450048352,0.0024076278818467886,0.8725231843017253,0.0013055849288296922,1.6494947906353468,-0.000419126089442969,1.0086341918067372,0.00022270755626396083,0.9744713270413466,-0.00018100012383188535,0.5655550341737098,0.0004356611061194332,1.024842368686681,-0.0023542054101637656,0.5172810143914626,0.0014522697721717002,1.3021603657640528,-0.0008212283482887992,0.8763279258593164,-0.0010545860841447848
2023-02-15,1.0197460497691035,-0.0009530657019104106,1.0714456152218457,0.0004638871664703213,1.8384071453605515,0.003525598999058873,0.8588262590956001,0.0015035977810641515,1.6293726106742785,0.0004897476868381181,1.0012024256291117,0.00042583589242593985,0.9437270846443148,0.00019020170995130768,0.560568300004583,0.00040710272441414803,1.0033681056551678,-0.0019267851247372026,0.529919524921037,0.0010683656132375056,1.2803302708152364,-0.00027751839629099723,0.8656555894110819,-0.0009478484384434611
2023-02-16,1.02189284771417,-0.0009981885752767435,1.0682185118342207,0.00023642451136958952,1.8339364558351696,0.0035238780847303705,0.8594840556096139,0.0015902128916813645,1.626103113223355,-1.984895438446625e-05,0.9991007903199732,0.0003145854564806474,0.943731296454219,0.0008424603041701842,0.5636208254136102,-0.0001750569019659654,1.0044245762075128,-0.002064909641413473,0.5273985584870877,0.0010459621716656176,1.2804734325925216,-0.0005494693059094535,0.8675977452021153,-0.0009779968083036866
2023-02-17,1.0122702461771982,-0.0009072509519674634,1.077983048267889,0.00013898912539495284,1.8401786161483162,0.0038062904809271405,0.8576347884205755,0.0015631204200690228,1.664215369542054,-0.0005132394349675043,1.012735647381315,0.00047172871421161653,0.9459543324814143,0.0010239592167856034,0.4935815130094133,0.0005088812519754771,1.008027379018293,-0.002125703684414389,0.5260964931657363,0.0009827586281046443,1.2795083253767723,-0.0006528527959474787,0.8647161235680778,-0.0009155314330295737
2023-02-21,0.9998144889272179,-0.0006242615404610578,1.0908450189204684,-0.00016302476376269578,1.8550827125591054,0.003471886251611177,0.865701204658675,0.0013677927835066893,1.6653496737993565,-0.0005441382054317951,1.008416810664974,0.0006016434948523804,0.942436316347964,0.0011248609925235103,0.4933489142310782,0.0005110421466412633,0.9997430345023632,-0.0019118353951407697,0.5298507219179376,0.0008914418420560939,1.2700523209240713,-0.00042124728137852923,0.8542531349076014,-0.0006836839234636719
2023-02-22,1.0078495782860681,-0.0006008210625950269,1.0927191973519697,6.602795565450429e-05,1.8380454025629827,0.003466904884201038,0.8653262691731577,0.0011921901644120349,1.6312178133038184,-0.0003320420714158862,1.0061019866052763,0.00036803152082619077,0.9306109318650942,0.000947507345371625,0.5016738417208291,0.00024066347474527508,1.032260623232411,-0.0026673350627031806,0.5111280856725281,0.0005996636869259875,1.266648318274397,-0.0005099036186966457,0.8483950843088809,-0.000964924798314644
2023-02-23,1.0085730391495362,-0.0004784927261012561,1.0926977142103136,4.119655187745331e-06,1.8325072444691946,0.003370507964858902,0.8673505919731584,0.0010729405335947275,1.6305749864713137,-0.0003397934782558727,1.0025557229159054,0.0003931689292890798,0.9239204763635288,0.0009565119995071664,0.502800672657671,0.00013312909804894874,1.0401483805947869,-0.002789857513431378,0.5108468814378357,0.0006214795303325654,1.2654717108022444,-0.0004597944402034425,0.8470015711405867,-0.00107781629170156
2023-02-24,0.9912923826828691,-0.0004577288596332263,1.0901805164623755,-0.0001791591739122896,1.921859767478423,0.005076234626095183,0.8641226353929703,0.0010891876072810286,1.6409132333163405,-4.546833828554834e-06,0.9823692300572493,2.5552262193199744e-05,0.9175243558781215,0.0005738048851508359,0.49266436975441263,-2.270239372510844e-05,1.0308982802896332,-0.002892473281712528,0.5283977135522121,0.0008197151468339163,1.2609938806527,-0.0003989251212447932,0.8442207466153278,-0.001014537522961846
2023-02-27,0.9848349127576705,-0.00037299445942927156,1.093158514865812,-0.00022419115683382522,1.918781588607735,0.005153011382322165,0.8635812326342289,0.001107280259344387,1.6437665401964447,-1.868976754205282e-05,1.058671012789829,-0.0011403058284970408,0.9417319238895769,0.00026872717102317,0.5049178901757113,-0.0001994181857560438,1.0330228813552664,-0.0029122973912919627,0.510107060577005,0.0010849692566456072,1.2456981002687237,-0.0001765171683606059,0.8383475145544314,-0.0009364571519402875
2023-02-28,0.9783517158156466,-0.00012317442677974445,1.095949210765148,-0.00034186574449287415,1.9182685938158568,0.0050200995759646875,0.8693880064053849,0.0011301718474285623,1.6560698712434772,-0.0003471099685984761,1.0621216549718966,-0.001207858844127901,0.9391419837882898,0.0003484424486280412,0.5116997889026902,-0.0003169431736619301,1.042229900447321,-0.0034433850353803854,0.5051831819430356,0.0009392143241376849,1.2437135347653765,-0.00045128018867048936,0.8458320043520656,-0.0009967281221132708
2023-03-01,0.9797666519916194,-0.0001370727989854111,1.073700478859482,-0.00045145882030431304,1.9897235756893303,0.005133158241684565,0.8269086308221928,0.0012029872832891944,1.7408318212801648,8.34624994793559e-05,1.0495942363425657,-0.0011177761053079603,0.90868597176001,0.00028358981822012636,0.4964672172769613,-0.00047558322650962493,1.068501156143558,-0.0031974677628949944,0.5030032205596346,0.0008204291724472791,1.2230775762235337,-0.0004784424869088292,0.8381730410913909,-0.000911044891064437
2023-03-02,0.9832843786451295,-0.0002645804176685099,1.0762253796347858,-0.0004771183946851622,1.9959407916076273,0.004840180157062191,0.8253308772081341,0.0013117006782138287,1.7366788140382485,0.00030757897092591256,1.046257796822142,-0.0009546790009382417,0.9029551666804698,0.0022307122716876816,0.4947049781536136,-0.0005144835703615275,1.0553546737245012,-0.002643840199543555,0.5065926837693425,0.00047528491751051865,1.217476318932787,-0.0003224279597866398,0.8341508426525674,-0.0004436577724746758
2023-03-03,0.9779597657046498,-0.00043451042756821156,1.085284351159778,-0.0005004181902794197,1.9902703104740125,0.004940572376657732,0.8166833308306198,0.0015110068626677988,1.731606274600506,0.0007839422219344074,1.0619584683662966,-0.0006342270661981707,0.977330689713965,0.004034909070614801,0.4924905762382788,-0.0005072731899316014,1.0727873002930894,-0.002166362131241459,0.5043031123504412,0.0005957061828031234,1.205195902176805,-0.0005209757108148788,0.8378220143850904,-0.0005267950209983772
2023-03-06,1.00862790901416,-0.00037240046423068693,1.076225547564059,-0.000587492372033004,1.9732397758336453,0.004365002391431262,0.8599869550267336,0.002195787170779919,1.7094225298610275,0.00023257338818045525,1.0705112417822975,-0.0004291248897206173,0.8630484783716917,0.004772014094511603,0.501637957492403,-0.0004471904949207454,1.0689241347503975,-0.002579834947960279,0.4757295039577807,0.001534689376568692,1.169823162215166,-0.0009629344099123597,0.8422168606909709,-0.0008838688524469271
2023-03-07,1.0063488157096,-7.900692040490242e-05,1.082164990860427,-0.0006242617538971609,1.9664773573493175,0.0039062075677345825,0.870469058126183,0.0019598968968908264,1.6901183944437415,0.00020754668401352667,1.095751483701703,-0.0006420845233799954,0.8720423886934232,0.004225954428554595,0.49559717584316776,-0.0003609860945453556,1.0742349637320516,-0.0029892537587735577,0.4797504438613066,0.0015207691335142148,1.161861154874287,-0.0011460876365031803,0.8405937085535459,-0.0012148575336357985
2023-03-08,1.0043760914980626,3.583645080260339e-05,1.080114164975028,-0.0006142632854037338,1.9638000746182582,0.0038253738455272046,0.8686682043163895,0.002097526058877643,1.6614310730524702,0.0006752374030559128,1.0847912646177926,-0.00037405074822847116,0.8588117834617885,0.004658461385948711,0.4968156662226361,-0.0003327355510875262,1.0751647905802415,-0.0029969226098544564,0.4901103342223842,0.0013371769899213036,1.1697850145547415,-0.001235972842348905,0.8357137523610225,-0.0011442088419807092
2023-03-09,1.0090517148869782,0.00010275953831264035,1.0799231593875886,-0.0007051510365507666,1.9430861221087725,0.003684851479964035,0.8612494439315163,0.0020098657609042892,1.6991311790298718,0.0014279183771217108,1.0811930140952577,-0.00047397633122118273,0.8749053862098918,0.004767164407515523,0.48723229838748694,-0.00046645715488565745,1.0926896948025764,-0.002645368276784989,0.48051517417444156,0.0011662326027352225,1.161262696888446,-0.0012843909297266792,0.8423703502912651,-0.0008901831915656762
